         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
min            0.000000000000      0.000000000000      0.000000000000      0.0000000000000      0.0000000000000      0.0000000000000
max         1411.000000000000    807.000000000000    837.000000000000     62.4443855285645    100.0000000000000    100.0000000000000
range       1411.000000000000    807.000000000000    837.000000000000     62.4443855285645    100.0000000000000    100.0000000000000
sum      1237388.000000000000 970533.000000000000 994158.000000000000 360500.3362623379217 445835.4293166697607 598391.4056363255950
median        63.000000000000     46.000000000000     43.000000000000     23.0305004119873     26.0396423339844     38.1279582977295
mean          77.916252125181     61.112839241861     62.600465965619     22.7015325102228     28.0752789242235     37.6820784405747
SE.mean        0.520721751765      0.455818047532      0.545082805941      0.0655769847526      0.0891926734379      0.0569598732408
CI.mean        1.020673674501      0.893455055222      1.068424102818      0.1285383260533      0.1748277537184      0.1116478103743
var         4306.151298194363   3299.596838292102   4718.487528750116     68.2894139563024    126.3306879605266     51.5215032945198
std.dev       65.621271689860     57.442117285944     68.691247832239      8.2637409177867     11.2396925207288      7.1778480963670
coef.var       0.842202620121      0.939935339260      1.097296110703      0.3640168748108      0.4003412593358      0.1904843998371
                 PctAge65_69         PctAge70_74         PctAge75_79         PctAge80_84       PctAge85_Plus   pctFemHeadedH_2014
nbr.val  15880.0000000000000 15880.0000000000000 15880.0000000000000 15880.0000000000000 15880.0000000000000  15831.0000000000000
nbr.null   166.0000000000000   314.0000000000000   611.0000000000000  1067.0000000000000  1342.0000000000000    552.0000000000000
nbr.na       2.0000000000000     2.0000000000000     2.0000000000000     2.0000000000000     2.0000000000000     51.0000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000      0.0000000000000
max         55.0000000000000    30.0000000000000    25.4237289428711    30.3030300140381    61.3636360168457    100.0000000000000
range       55.0000000000000    30.0000000000000    25.4237289428711    30.3030300140381    61.3636360168457    100.0000000000000
sum      58384.9741315990759 42112.1742194779217 31677.6192251853681 25082.4282991252876 26015.6328215254471 253404.2555448562198
median       3.4048519134522     2.3926657438278     1.7203891873360     1.2747424244881     1.1836449503899     13.5026741027832
mean         3.6766356506045     2.6519001397656     1.9948122937774     1.5794980037233     1.6382640315822     16.0068382000415
SE.mean      0.0161783557284     0.0133526067074     0.0120392252031     0.0111301105678     0.0146760561092      0.0948735180626
CI.mean      0.0317114117319     0.0261726232320     0.0235982465558     0.0218162787839     0.0287667341288      0.1859628972280
var          4.1564184019269     2.8312786414330     2.3016939426176     1.9672042566638     3.4203395719834    142.4945845045616
std.dev      2.0387296049077     1.6826403779278     1.5171334623617     1.4025705888346     1.8494160083614     11.9371095540152
coef.var     0.5545095567390     0.6345036725540     0.7605394588224     0.8879850341871     1.1288876351483      0.7457506226298
             pctpoverty_2014   pctunemployed_2014   pctFemHeadedH_2015     pctpoverty_2015   pctunemployed_2015   pctFemHeadedH_2016
nbr.val   15831.000000000000  15862.0000000000000  15827.0000000000000  15827.000000000000  15858.0000000000000  15829.0000000000000
nbr.null    552.000000000000     52.0000000000000    496.0000000000000    532.000000000000     56.0000000000000    480.0000000000000
nbr.na       51.000000000000     20.0000000000000     55.0000000000000     55.000000000000     24.0000000000000     53.0000000000000
min           0.000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000
max         100.000000000000    100.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000
range       100.000000000000    100.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000
sum      286031.791107125639 184096.6938430071168 249508.8634566441469 282007.951076291560 167322.4478733092838 244804.9774667844467
median       14.545454978943      9.7850527763367     13.2879047393799     14.473684310913      8.7882952690125     12.8428926467896
mean         18.067828381475     11.6061463776956     15.7647604382792     17.818155751329     10.5512957417902     15.4655996883432
SE.mean       0.117748000960      0.0611291477491      0.0931082856694      0.115736182498      0.0574771119511      0.0932480494427
CI.mean       0.230799488082      0.1198200715407      0.1825028442841      0.226856099225      0.1126616688129      0.1827767954314
var         219.490351679186     59.2726886392361    137.2066823199730    212.000511566418     52.3887805593592    137.6363006160561
std.dev      14.815206771395      7.6988758035986     11.7135256144328     14.560237345813      7.2380094334948     11.7318498377731
coef.var      0.819977169286      0.6633447100404      0.7430195758631      0.817157373020      0.6859829930487      0.7585771049419
             pctpoverty_2016   pctunemployed_2016   pctFemHeadedH_2017     pctpoverty_2017   pctunemployed_2017   pctFemHeadedH_2018
nbr.val   15829.000000000000  15859.0000000000000  15825.0000000000000  15825.000000000000  15856.0000000000000  15820.0000000000000
nbr.null    536.000000000000     73.0000000000000    509.0000000000000    575.000000000000     77.0000000000000    537.0000000000000
nbr.na       53.000000000000     23.0000000000000     57.0000000000000     57.000000000000     26.0000000000000     62.0000000000000
min           0.000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000
max         100.000000000000     75.0000000000000    100.0000000000000    100.000000000000     75.0000000000000    100.0000000000000
range       100.000000000000     75.0000000000000    100.0000000000000    100.000000000000     75.0000000000000    100.0000000000000
sum      273998.702190756856 150189.4768170639873 237600.5828688219481 259801.114482730656 133741.6082270369225 233430.2073830068402
median       13.793103218079      7.7446808815002     12.4050636291504     12.994350433350      6.8743896484375     12.1151347160339
mean         17.309918642413      9.4702993137691     15.0142548416317     16.417132036823      8.4347633846517     14.7553860545516
SE.mean       0.113544241853      0.0532128299173      0.0922610879231      0.109096235639      0.0492874629794      0.0926105163437
CI.mean       0.222559643763      0.1043031911029      0.1808422419596      0.213841049206      0.0966090274161      0.1815271658571
var         204.072135307257     44.9064279422223    134.7041145556777    188.348970079814     38.5182515341883    135.6835164064458
std.dev      14.285381874744      6.7012258536944     11.6062101719587     13.724028930304      6.2063073992664     11.6483267642372
coef.var      0.825271462556      0.7076044411766      0.7730127331912      0.835957760437      0.7358010078338      0.7894288039074
             pctpoverty_2018   pctunemployed_2018   pctFemHeadedH_2019     pctpoverty_2019   pctunemployed_2019
nbr.val   15820.000000000000  15852.0000000000000  15821.0000000000000  15821.000000000000  15855.0000000000000
nbr.null    658.000000000000     88.0000000000000    575.0000000000000    767.000000000000    120.0000000000000
nbr.na       62.000000000000     30.0000000000000     61.0000000000000     61.000000000000     27.0000000000000
min           0.000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000
max         100.000000000000    100.0000000000000    100.0000000000000     91.075050354004     56.4102554321289
range       100.000000000000    100.0000000000000    100.0000000000000     91.075050354004     56.4102554321289
sum      248041.398125723033 119878.8433549702313 228132.8863164782815 233219.175721943408 109202.5485500767973
median       12.238833427429      6.0908608436584     11.6116113662720     11.278195381165      5.4574637413025
mean         15.678975861297      7.5623797221152     14.4196249488957     14.741114703365      6.8875779596390
SE.mean       0.105846240528      0.0455725977556      0.0922579957965      0.101767756821      0.0432693190242
CI.mean       0.207470693591      0.0893274712203      0.1808361845368      0.199476399781      0.0848127818988
var         177.238209347913     32.9224111325704    134.6610393500137    163.852976192438     29.6842695756629
std.dev      13.313084141096      5.7378054282600     11.6043543271487     12.800506872481      5.4483272272931
